#
# Results on Tue, 05 May 2026 15:33:14 GMT
# USER AGENT: Mozilla/5.0 (iPhone; CPU iPhone OS 26_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/23D8133 Instagram 426.0.0.36.74 (iPhone18,3; iOS 26_3_1; en_US; en; scale=3.00; 1206x2622; IABMV/1; 946530071) NW/3 Safari/604.1
# Design number was non-random = 0
#
# Columns below this comment are as follows:
# 1. Results reception time.
# 2. MD5 hash of participant's IP address.
# 3. Controller name.
# 4. Order number of item.
# 5. Inner element number.
# 6. Label.
# 7. Latin Square Group.
# 8. PennElementType.
# 9. PennElementName.
# 10. Parameter.
# 11. Value.
# 12. EventTime.
# 13. Comments.
1777995194,b0d432088091bf8493098d708c9e1871,PennController,0,0,consent,NULL,PennController,0,_Trial_,Start,1777994412918,NULL
1777995194,b0d432088091bf8493098d708c9e1871,PennController,0,0,consent,NULL,PennController,0,_Trial_,End,1777994416276,NULL
1777995194,b0d432088091bf8493098d708c9e1871,PennController,1,0,native_check,NULL,PennController,1,_Trial_,Start,1777994416279,NULL
1777995194,b0d432088091bf8493098d708c9e1871,PennController,1,0,native_check,NULL,PennController,1,_Trial_,End,1777994420507,NULL
1777995194,b0d432088091bf8493098d708c9e1871,PennController,2,0,demographics,NULL,PennController,2,_Trial_,Start,1777994420509,NULL
1777995194,b0d432088091bf8493098d708c9e1871,PennController,2,0,demographics,NULL,Scale,dialect_scale,Choice,American English,1777994426525,NULL
1777995194,b0d432088091bf8493098d708c9e1871,PennController,2,0,demographics,NULL,PennController,2,_Trial_,End,1777994427928,NULL
1777995194,b0d432088091bf8493098d708c9e1871,PennController,3,0,instructions,NULL,PennController,3,_Trial_,Start,1777994427929,NULL
1777995194,b0d432088091bf8493098d708c9e1871,PennController,3,0,instructions,NULL,PennController,3,_Trial_,End,1777994453471,NULL
1777995194,b0d432088091bf8493098d708c9e1871,PennController,4,0,practice_intro,NULL,PennController,4,_Trial_,Start,1777994453473,NULL
1777995194,b0d432088091bf8493098d708c9e1871,PennController,4,0,practice_intro,NULL,PennController,4,_Trial_,End,1777994456846,NULL
1777995194,b0d432088091bf8493098d708c9e1871,PennController,6,0,practice,NULL,PennController,6,_Trial_,Start,1777994456848,NULL
1777995194,b0d432088091bf8493098d708c9e1871,PennController,6,0,practice,NULL,PennController,6,_Trial_,End,1777994464815,NULL
1777995194,b0d432088091bf8493098d708c9e1871,PennController,8,0,practice,NULL,PennController,8,_Trial_,Start,1777994464816,NULL
1777995194,b0d432088091bf8493098d708c9e1871,PennController,8,0,practice,NULL,PennController,8,_Trial_,End,1777994473716,NULL
1777995194,b0d432088091bf8493098d708c9e1871,PennController,7,0,practice,NULL,PennController,7,_Trial_,Start,1777994473718,NULL
1777995194,b0d432088091bf8493098d708c9e1871,PennController,7,0,practice,NULL,PennController,7,_Trial_,End,1777994480201,NULL
1777995194,b0d432088091bf8493098d708c9e1871,PennController,5,0,practice,NULL,PennController,5,_Trial_,Start,1777994480203,NULL
1777995194,b0d432088091bf8493098d708c9e1871,PennController,5,0,practice,NULL,PennController,5,_Trial_,End,1777994487236,NULL
1777995194,b0d432088091bf8493098d708c9e1871,PennController,9,0,practice_end,NULL,PennController,9,_Trial_,Start,1777994487237,NULL
1777995194,b0d432088091bf8493098d708c9e1871,PennController,9,0,practice_end,NULL,PennController,9,_Trial_,End,1777994490706,NULL
1777995194,b0d432088091bf8493098d708c9e1871,PennController,10,0,exp_intro,NULL,PennController,10,_Trial_,Start,1777994490708,NULL
1777995194,b0d432088091bf8493098d708c9e1871,PennController,10,0,exp_intro,NULL,PennController,10,_Trial_,End,1777994493255,NULL
# 13. age.
# 14. dialect.
# 15. trial_type.
# 16. item.
# 17. group.
# 18. variant.
# 19. clause1.
# 20. clause2.
# 21. sentence.
# 22. Comments.
1777995194,b0d432088091bf8493098d708c9e1871,PennController,78,0,filler,NULL,PennController,79,_Trial_,Start,1777994493257,23,American English,filler,44,A,lower-bound non-elliptical,,,The man wondered whether is worth reading what for him.,NULL
1777995194,b0d432088091bf8493098d708c9e1871,PennController,78,0,filler,NULL,Scale,response,Choice,4,1777994497640,23,American English,filler,44,A,lower-bound non-elliptical,,,The man wondered whether is worth reading what for him.,NULL
1777995194,b0d432088091bf8493098d708c9e1871,PennController,78,0,filler,NULL,PennController,79,_Trial_,End,1777994499226,23,American English,filler,44,A,lower-bound non-elliptical,,,The man wondered whether is worth reading what for him.,NULL
1777995194,b0d432088091bf8493098d708c9e1871,PennController,27,0,experimental,NULL,PennController,28,_Trial_,Start,1777994499228,23,American English,experimental,17,A,[A ← P],After the club owner himself did earlier,the guitarist was booed by the audience,After the club owner himself did earlier%2C the guitarist was booed by the audience.,NULL
1777995194,b0d432088091bf8493098d708c9e1871,PennController,27,0,experimental,NULL,Scale,response,Choice,4,1777994503724,23,American English,experimental,17,A,[A ← P],After the club owner himself did earlier,the guitarist was booed by the audience,After the club owner himself did earlier%2C the guitarist was booed by the audience.,NULL
1777995194,b0d432088091bf8493098d708c9e1871,PennController,27,0,experimental,NULL,PennController,28,_Trial_,End,1777994504542,23,American English,experimental,17,A,[A ← P],After the club owner himself did earlier,the guitarist was booed by the audience,After the club owner himself did earlier%2C the guitarist was booed by the audience.,NULL
1777995194,b0d432088091bf8493098d708c9e1871,PennController,36,0,filler,NULL,PennController,37,_Trial_,Start,1777994504545,23,American English,filler,2,A,upper-bound elliptical,,,The thief was arrested and his brother was as well.,NULL
1777995194,b0d432088091bf8493098d708c9e1871,PennController,36,0,filler,NULL,Scale,response,Choice,5,1777994507376,23,American English,filler,2,A,upper-bound elliptical,,,The thief was arrested and his brother was as well.,NULL
1777995194,b0d432088091bf8493098d708c9e1871,PennController,36,0,filler,NULL,PennController,37,_Trial_,End,1777994508227,23,American English,filler,2,A,upper-bound elliptical,,,The thief was arrested and his brother was as well.,NULL
1777995194,b0d432088091bf8493098d708c9e1871,PennController,73,0,filler,NULL,PennController,74,_Trial_,Start,1777994508228,23,American English,filler,39,A,lower-bound non-elliptical,,,Most photographers forget whose they took picture within a day.,NULL
1777995194,b0d432088091bf8493098d708c9e1871,PennController,73,0,filler,NULL,Scale,response,Choice,5,1777994511025,23,American English,filler,39,A,lower-bound non-elliptical,,,Most photographers forget whose they took picture within a day.,NULL
1777995194,b0d432088091bf8493098d708c9e1871,PennController,73,0,filler,NULL,PennController,74,_Trial_,End,1777994511863,23,American English,filler,39,A,lower-bound non-elliptical,,,Most photographers forget whose they took picture within a day.,NULL
1777995194,b0d432088091bf8493098d708c9e1871,PennController,28,0,experimental,NULL,PennController,29,_Trial_,Start,1777994511872,23,American English,experimental,18,A,[P ← A],After the chairs were already,the seller criticized the table,After the chairs were already%2C the seller criticized the table.,NULL
1777995194,b0d432088091bf8493098d708c9e1871,PennController,28,0,experimental,NULL,Scale,response,Choice,3,1777994514327,23,American English,experimental,18,A,[P ← A],After the chairs were already,the seller criticized the table,After the chairs were already%2C the seller criticized the table.,NULL
1777995194,b0d432088091bf8493098d708c9e1871,PennController,28,0,experimental,NULL,PennController,29,_Trial_,End,1777994515878,23,American English,experimental,18,A,[P ← A],After the chairs were already,the seller criticized the table,After the chairs were already%2C the seller criticized the table.,NULL
1777995194,b0d432088091bf8493098d708c9e1871,PennController,63,0,filler,NULL,PennController,64,_Trial_,Start,1777994515880,23,American English,filler,29,A,upper-bound non-elliptical,,,Good coaches know which players play well under pressure.,NULL
1777995194,b0d432088091bf8493098d708c9e1871,PennController,63,0,filler,NULL,Scale,response,Choice,5,1777994518640,23,American English,filler,29,A,upper-bound non-elliptical,,,Good coaches know which players play well under pressure.,NULL
1777995194,b0d432088091bf8493098d708c9e1871,PennController,63,0,filler,NULL,PennController,64,_Trial_,End,1777994519412,23,American English,filler,29,A,upper-bound non-elliptical,,,Good coaches know which players play well under pressure.,NULL
1777995194,b0d432088091bf8493098d708c9e1871,PennController,42,0,filler,NULL,PennController,43,_Trial_,Start,1777994519413,23,American English,filler,8,A,upper-bound elliptical,,,Somebody else should take out the garbage because I can't today.,NULL
1777995194,b0d432088091bf8493098d708c9e1871,PennController,42,0,filler,NULL,Scale,response,Choice,5,1777994521726,23,American English,filler,8,A,upper-bound elliptical,,,Somebody else should take out the garbage because I can't today.,NULL
1777995194,b0d432088091bf8493098d708c9e1871,PennController,42,0,filler,NULL,PennController,43,_Trial_,End,1777994522879,23,American English,filler,8,A,upper-bound elliptical,,,Somebody else should take out the garbage because I can't today.,NULL
